date,workerid,amount
Mon Jan 29 15:12:05 PST 2018,AXV4XY9UNODNP,0.5
Mon Jan 29 15:12:41 PST 2018,A1U6A617Q95MTZ,0.5
Mon Jan 29 15:13:36 PST 2018,A39Q4SNT7SRK94,0.5
Mon Jan 29 15:14:25 PST 2018,A1QIJ94TJ6FZ2W,0.5
Mon Jan 29 15:17:07 PST 2018,A229SEF35EGTSF,0.5
Mon Jan 29 16:04:37 PST 2018,A3PZFH5OCGESG3,0.5
Mon Jan 29 16:11:35 PST 2018,A1MGXQW1EEKE20,0.5
Mon Jan 29 16:50:21 PST 2018,A20KWU6IJJX5AT,0.5
Mon Jan 29 16:53:09 PST 2018,A3QRZPJT2CT2IK,0.5
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
