date,workerid,amount
Wed Feb 14 16:31:23 PST 2018,ADL81BHN53IQ0,0.5
Wed Feb 14 16:33:41 PST 2018,A2N0C5I6ZHNWV,0.5
Wed Feb 14 16:39:23 PST 2018,A1L00PO1P8D6E3,0.5
Wed Feb 14 17:36:10 PST 2018,AKPXWXJFLHM08,0.5
Wed Feb 14 17:36:55 PST 2018,A2WZ0RZMKQ2WGJ,0.5
Wed Feb 14 17:44:27 PST 2018,A159MC0L7J302O,0.5
Wed Feb 14 17:48:38 PST 2018,A373H49YOTB1AY,0.5
Wed Feb 14 18:15:30 PST 2018,AMW2XLD9443OH,0.5
Wed Feb 14 18:29:03 PST 2018,A3FC9TXW4L9ZT5,0.5
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
