date,workerid,amount
Wed Feb 14 16:34:11 PST 2018,A1RCP3YTL0TE7W,0.5
Wed Feb 14 16:42:21 PST 2018,A27FN28Y3N5XL3,0.5
Wed Feb 14 16:55:23 PST 2018,A1TM0YUPC90UFZ,0.5
Wed Feb 14 16:55:23 PST 2018,A1UL0HQUZQPMSX,0.5
Wed Feb 14 17:05:06 PST 2018,AH9NHR1PJODG1,0.5
Wed Feb 14 17:07:55 PST 2018,A3PSIT0A7OU2FL,0.5
Wed Feb 14 17:46:59 PST 2018,A3IM1NBW1G1TCU,0.5
Wed Feb 14 17:51:09 PST 2018,A19334QPYR2HHO,0.5
Wed Feb 14 19:20:22 PST 2018,A7A7LRL9J5SD6,0.5
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
