date,workerid,amount
Wed Feb 14 16:27:35 PST 2018,AP26BNVW9C4FQ,0.5
Wed Feb 14 16:32:29 PST 2018,A2VK3O6PUGN370,0.5
Wed Feb 14 16:39:45 PST 2018,A1IM8G6UNAGQ7S,0.5
Wed Feb 14 16:53:00 PST 2018,AIWFF8O972KCQ,0.5
Wed Feb 14 16:59:31 PST 2018,ANN162CY5IAGN,0.5
Wed Feb 14 17:29:54 PST 2018,A2MS0L8NYOH7HJ,0.5
Wed Feb 14 17:36:34 PST 2018,A15QGLWS8CNJFU,0.5
Wed Feb 14 17:37:18 PST 2018,A2SC7SYQ22RJBR,0.5
Wed Feb 14 18:25:13 PST 2018,A1RF3SUO8U3QWU,0.5
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
