date,workerid,amount
Mon Feb 19 16:14:44 PST 2018,A5X1KZ9CCHREK,0.5
Mon Feb 19 16:16:36 PST 2018,AK5AFB4VLBCGK,0.5
Mon Feb 19 18:03:51 PST 2018,AS7D4MNIH56ND,0.5
Mon Feb 19 18:34:53 PST 2018,ACKF1WBCKVLY3,0.5
Mon Feb 19 18:51:58 PST 2018,A1C5G48XW2L3PN,0.5
Mon Feb 19 19:28:07 PST 2018,A352QLA6AIP5J2,0.5
Mon Feb 19 19:31:56 PST 2018,A8WLCSZLNZ8BL,0.5
Mon Feb 19 20:17:33 PST 2018,A38YDSW5B73EXJ,0.5
Mon Feb 19 21:40:18 PST 2018,A247PDSKLZU86P,0.5
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
